IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
140358262,NON-CRIMINAL,TARASOFF REPORT,Wednesday,04/30/2014,18:03,MISSION,PSYCHOPATHIC CASE,2400 Block of HARRISON ST,-122.412338368131,37.7577424203403,"(37.7577424203403, -122.412338368131)"
140357220,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,04/30/2014,10:45,SOUTHERN,"ARREST, CITED",1100 Block of MARKET ST,-122.412499579078,37.7804430348558,"(37.7804430348558, -122.412499579078)"
140357242,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,04/30/2014,11:07,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453573538836,37.7691473630278,"(37.7691473630278, -122.453573538836)"
140357242,OTHER OFFENSES,VIOLATION OF PARK CODE,Wednesday,04/30/2014,11:07,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453573538836,37.7691473630278,"(37.7691473630278, -122.453573538836)"
140357242,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,04/30/2014,11:07,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453573538836,37.7691473630278,"(37.7691473630278, -122.453573538836)"
140357258,ASSAULT,THREATS AGAINST LIFE,Wednesday,04/30/2014,11:38,BAYVIEW,"ARREST, BOOKED",700 Block of KIRKWOOD AV,-122.37477472706,37.7296136294232,"(37.7296136294232, -122.37477472706)"
140357258,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,04/30/2014,11:38,BAYVIEW,"ARREST, BOOKED",700 Block of KIRKWOOD AV,-122.37477472706,37.7296136294232,"(37.7296136294232, -122.37477472706)"
140357264,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,04/30/2014,11:14,BAYVIEW,NONE,1400 Block of 16TH ST,-122.400774671575,37.7660804152643,"(37.7660804152643, -122.400774671575)"
140357270,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,04/30/2014,07:48,SOUTHERN,NONE,HARRISON ST / 8TH ST,-122.408518394535,37.773760403167,"(37.773760403167, -122.408518394535)"
140358648,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/30/2014,17:15,BAYVIEW,NONE,0 Block of BAYVIEW ST,-122.392504363984,37.7324767411621,"(37.7324767411621, -122.392504363984)"
140357292,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,04/30/2014,11:56,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.409687904333,37.7842664943116,"(37.7842664943116, -122.409687904333)"
140357292,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Wednesday,04/30/2014,11:56,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.409687904333,37.7842664943116,"(37.7842664943116, -122.409687904333)"
140357305,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,04/30/2014,01:30,INGLESIDE,NONE,0 Block of PROSPECT AV,-122.417434943276,37.7453436005804,"(37.7453436005804, -122.417434943276)"
140357333,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,04/30/2014,10:57,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.419415305165,37.7107821356591,"(37.7107821356591, -122.419415305165)"
140357333,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,04/30/2014,10:57,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.419415305165,37.7107821356591,"(37.7107821356591, -122.419415305165)"
140357333,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,04/30/2014,10:57,INGLESIDE,"ARREST, BOOKED",100 Block of BLYTHDALE AV,-122.419415305165,37.7107821356591,"(37.7107821356591, -122.419415305165)"
140357355,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/30/2014,12:40,TENDERLOIN,"ARREST, CITED",8TH ST / MARKET ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)"
140357399,ASSAULT,THREATS AGAINST LIFE,Wednesday,04/30/2014,12:50,MISSION,NONE,2100 Block of MISSION ST,-122.419387476873,37.7625530019107,"(37.7625530019107, -122.419387476873)"
140357402,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,04/30/2014,12:40,CENTRAL,"ARREST, CITED",100 Block of POST ST,-122.404488010879,37.7888224148383,"(37.7888224148383, -122.404488010879)"
140357402,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,04/30/2014,12:40,CENTRAL,"ARREST, CITED",100 Block of POST ST,-122.404488010879,37.7888224148383,"(37.7888224148383, -122.404488010879)"
140357418,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,04/30/2014,12:40,CENTRAL,NONE,900 Block of THE EMBARCADERONORTH ST,-122.400709740858,37.8029821952283,"(37.8029821952283, -122.400709740858)"
140358262,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/30/2014,18:03,MISSION,PSYCHOPATHIC CASE,2400 Block of HARRISON ST,-122.412338368131,37.7577424203403,"(37.7577424203403, -122.412338368131)"
140358319,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,04/30/2014,16:55,MISSION,"ARREST, BOOKED",18TH ST / MISSION ST,-122.419360352761,37.7618358012376,"(37.7618358012376, -122.419360352761)"
140357452,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/30/2014,11:30,MISSION,NONE,800 Block of GUERRERO ST,-122.423291950684,37.7567835024473,"(37.7567835024473, -122.423291950684)"
140359135,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,04/30/2014,22:40,INGLESIDE,"ARREST, BOOKED",MISSION ST / 30TH ST,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)"
140359135,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,04/30/2014,22:40,INGLESIDE,"ARREST, BOOKED",MISSION ST / 30TH ST,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)"
140359141,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,04/30/2014,22:12,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)"
140359141,WARRANTS,WARRANT ARREST,Wednesday,04/30/2014,22:12,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)"
140359185,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,04/30/2014,01:30,NORTHERN,NONE,LAGUNA ST / HERMANN ST,-122.424854040258,37.7707478792596,"(37.7707478792596, -122.424854040258)"
140359191,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,16:00,SOUTHERN,NONE,MAIN ST / BRYANT ST,-122.388784430412,37.7868979973476,"(37.7868979973476, -122.388784430412)"
140359204,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Wednesday,04/30/2014,22:40,RICHMOND,JUVENILE CITED,400 Block of 28TH AV,-122.466383778588,37.780896056719,"(37.780896056719, -122.466383778588)"
140357480,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,09:00,CENTRAL,NONE,1000 Block of PINE ST,-122.413592433754,37.7904696928263,"(37.7904696928263, -122.413592433754)"
140358325,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,04/30/2014,08:00,BAYVIEW,NONE,0 Block of LASVILLAS CT,-122.385390429267,37.7330535005243,"(37.7330535005243, -122.385390429267)"
140357515,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,12:00,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.512538760234,37.7772029583595,"(37.7772029583595, -122.512538760234)"
140357521,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,04/30/2014,13:36,SOUTHERN,"ARREST, BOOKED",1300 Block of MARKET ST,-122.417419941718,37.7766539677973,"(37.7766539677973, -122.417419941718)"
140358325,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/30/2014,08:00,BAYVIEW,NONE,0 Block of LASVILLAS CT,-122.385390429267,37.7330535005243,"(37.7330535005243, -122.385390429267)"
140357593,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,04/30/2014,13:35,MISSION,"ARREST, BOOKED",0 Block of WOODWARD ST,-122.420846227656,37.7693647160366,"(37.7693647160366, -122.420846227656)"
140358751,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,04/30/2014,15:15,CENTRAL,NONE,STOCKTON ST / SACRAMENTO ST,-122.407729769991,37.7931773025836,"(37.7931773025836, -122.407729769991)"
140358767,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,04/30/2014,20:14,INGLESIDE,"ARREST, BOOKED",100 Block of HIGHLAND AV,-122.423221124225,37.7372523965422,"(37.7372523965422, -122.423221124225)"
140358767,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,04/30/2014,20:14,INGLESIDE,"ARREST, BOOKED",100 Block of HIGHLAND AV,-122.423221124225,37.7372523965422,"(37.7372523965422, -122.423221124225)"
140358773,TRESPASS,TRESPASSING,Wednesday,04/30/2014,20:42,NORTHERN,"ARREST, BOOKED",100 Block of LARKIN ST,-122.416544595157,37.778678327516,"(37.778678327516, -122.416544595157)"
140358773,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,04/30/2014,20:42,NORTHERN,"ARREST, BOOKED",100 Block of LARKIN ST,-122.416544595157,37.778678327516,"(37.778678327516, -122.416544595157)"
140358773,WARRANTS,WARRANT ARREST,Wednesday,04/30/2014,20:42,NORTHERN,"ARREST, BOOKED",100 Block of LARKIN ST,-122.416544595157,37.778678327516,"(37.778678327516, -122.416544595157)"
140358795,ASSAULT,ASSAULT,Wednesday,04/30/2014,20:06,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140358814,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,04/30/2014,20:41,BAYVIEW,NONE,1300 Block of PALOU AV,-122.38545402743,37.7308427950159,"(37.7308427950159, -122.38545402743)"
140358820,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,18:30,CENTRAL,NONE,300 Block of POST ST,-122.407309751547,37.7883971527512,"(37.7883971527512, -122.407309751547)"
140358836,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,04/30/2014,18:20,MISSION,NONE,MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)"
140358842,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Wednesday,04/30/2014,11:45,PARK,NONE,800 Block of MASONIC AV,-122.446204640715,37.773799055205,"(37.773799055205, -122.446204640715)"
140358858,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,04/30/2014,20:30,CENTRAL,NONE,SANSOME ST / FILBERT ST,-122.402975594053,37.8021677968656,"(37.8021677968656, -122.402975594053)"
140358870,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,04/30/2014,18:45,SOUTHERN,NONE,800 Block of MARKET ST,-122.407036790381,37.78475328357,"(37.78475328357, -122.407036790381)"
140358886,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,04/30/2014,21:14,INGLESIDE,"ARREST, BOOKED",3500 Block of MISSION ST,-122.423763698359,37.7389670658345,"(37.7389670658345, -122.423763698359)"
140358892,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/30/2014,21:36,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140358905,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,21:10,TARAVAL,NONE,TARAVAL ST / 21ST AV,-122.477834892704,37.7429561176381,"(37.7429561176381, -122.477834892704)"
140358911,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,04/30/2014,21:20,SOUTHERN,NONE,700 Block of MISSION ST,-122.403890223654,37.784623766879,"(37.784623766879, -122.403890223654)"
140358927,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,04/30/2014,21:34,BAYVIEW,NONE,2100 Block of REVERE AV,-122.399733551279,37.7372290278542,"(37.7372290278542, -122.399733551279)"
140358933,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,04/30/2014,20:25,SOUTHERN,JUVENILE CITED,800 Block of MARKET ST,-122.407036790381,37.78475328357,"(37.78475328357, -122.407036790381)"
140358949,ASSAULT,THREATS AGAINST LIFE,Wednesday,04/30/2014,21:00,TARAVAL,"ARREST, BOOKED",300 Block of JULES AV,-122.461114068512,37.7243621361873,"(37.7243621361873, -122.461114068512)"
140358955,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/30/2014,21:05,MISSION,NONE,2000 Block of MISSION ST,-122.41961565927,37.7640280151943,"(37.7640280151943, -122.41961565927)"
140358961,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/30/2014,22:00,MISSION,"ARREST, CITED",DOLORES ST / CUMBERLAND ST,-122.425844437514,37.7590298040848,"(37.7590298040848, -122.425844437514)"
140358977,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,04/30/2014,21:57,NORTHERN,"ARREST, BOOKED",FERN ST / VANNESS AV,-122.421861006168,37.7880116318962,"(37.7880116318962, -122.421861006168)"
140358977,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,04/30/2014,21:57,NORTHERN,"ARREST, BOOKED",FERN ST / VANNESS AV,-122.421861006168,37.7880116318962,"(37.7880116318962, -122.421861006168)"
140359000,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,04/30/2014,21:30,CENTRAL,NONE,FRANCISCO ST / COLUMBUS AV,-122.41605582427,37.8043540452454,"(37.8043540452454, -122.41605582427)"
140359016,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Wednesday,04/30/2014,21:46,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594,"(37.7841399509594, -122.410955248906)"
140359016,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,04/30/2014,21:46,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594,"(37.7841399509594, -122.410955248906)"
140359022,VEHICLE THEFT,STOLEN TRUCK,Wednesday,04/30/2014,14:30,MISSION,UNFOUNDED,4100 Block of 18TH ST,-122.435264357471,37.7609061117458,"(37.7609061117458, -122.435264357471)"
140359038,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,04/30/2014,08:30,MISSION,NONE,400 Block of SAN BRUNO AV,-122.405463011731,37.7641251361853,"(37.7641251361853, -122.405463011731)"
140359044,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,04/30/2014,21:40,MISSION,NONE,2900 Block of MISSION ST,-122.41810010672,37.7501098015607,"(37.7501098015607, -122.41810010672)"
140359050,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,04/30/2014,19:05,SOUTHERN,NONE,600 Block of 5TH ST,-122.397241865194,37.7754075663923,"(37.7754075663923, -122.397241865194)"
146083314,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,17:45,NORTHERN,NONE,POLK ST / HEMLOCK ST,-122.420021471047,37.7872807076108,"(37.7872807076108, -122.420021471047)"
146083433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,17:43,NORTHERN,NONE,1900 Block of VANNESS AV,-122.422845400305,37.7931202233563,"(37.7931202233563, -122.422845400305)"
146083643,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,00:01,CENTRAL,NONE,GEARY ST / LEAVENWORTH ST,-122.414809966357,37.7865194111614,"(37.7865194111614, -122.414809966357)"
146083659,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,20:00,CENTRAL,NONE,GRANT AV / THE EMBARCADERONORTH ST,-122.40905521632,37.8081099573456,"(37.8081099573456, -122.40905521632)"
146083665,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,04/30/2014,15:50,CENTRAL,NONE,300 Block of STOCKTON ST,-122.406900874155,37.7893606185578,"(37.7893606185578, -122.406900874155)"
140359066,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,04/30/2014,22:18,BAYVIEW,NONE,1000 Block of SILLIMAN ST,-122.415280309486,37.7286091313397,"(37.7286091313397, -122.415280309486)"
140359072,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,04/30/2014,22:00,MISSION,NONE,400 Block of VALENCIA ST,-122.422051268983,37.7661607864442,"(37.7661607864442, -122.422051268983)"
140359094,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/30/2014,22:10,NORTHERN,PSYCHOPATHIC CASE,2000 Block of GREEN ST,-122.432958823896,37.7963447798162,"(37.7963447798162, -122.432958823896)"
140359107,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,04/30/2014,22:28,SOUTHERN,"ARREST, CITED",100 Block of HOWARD ST,-122.392570703944,37.7913231932423,"(37.7913231932423, -122.392570703944)"
140359113,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/30/2014,22:53,INGLESIDE,"ARREST, CITED",MISSION ST / PERSIA AV,-122.43597721703,37.7231288306727,"(37.7231288306727, -122.43597721703)"
140359129,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,04/30/2014,11:33,TENDERLOIN,NONE,100 Block of POWELL ST,-122.407917102537,37.7855913858383,"(37.7855913858383, -122.407917102537)"
140359135,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Wednesday,04/30/2014,22:40,INGLESIDE,"ARREST, BOOKED",MISSION ST / 30TH ST,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)"
140359210,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/30/2014,23:35,BAYVIEW,"ARREST, CITED",CARROLL AV / BAY SHORE BL,-122.403402998592,37.730658826685,"(37.730658826685, -122.403402998592)"
146083687,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,04/30/2014,13:00,CENTRAL,NONE,1400 Block of SACRAMENTO ST,-122.417035408874,37.7919582773469,"(37.7919582773469, -122.417035408874)"
140359226,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,04/30/2014,22:00,TARAVAL,NONE,100 Block of BRIGHT ST,-122.463345395184,37.7130152573915,"(37.7130152573915, -122.463345395184)"
140359248,WARRANTS,WARRANT ARREST,Wednesday,04/30/2014,23:34,CENTRAL,"ARREST, BOOKED",600 Block of SUTTER ST,-122.410602805055,37.789005009799,"(37.789005009799, -122.410602805055)"
140359248,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,04/30/2014,23:34,CENTRAL,"ARREST, BOOKED",600 Block of SUTTER ST,-122.410602805055,37.789005009799,"(37.789005009799, -122.410602805055)"
140359248,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,04/30/2014,23:34,CENTRAL,"ARREST, BOOKED",600 Block of SUTTER ST,-122.410602805055,37.789005009799,"(37.789005009799, -122.410602805055)"
140359276,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Wednesday,04/30/2014,23:55,NORTHERN,NONE,EDDY ST / GOUGH ST,-122.424109315499,37.7824756422771,"(37.7824756422771, -122.424109315499)"
140359282,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,04/30/2014,23:32,MISSION,NONE,2500 Block of MISSION ST,-122.418998720449,37.7565809372922,"(37.7565809372922, -122.418998720449)"
146083762,NON-CRIMINAL,LOST PROPERTY,Wednesday,04/30/2014,23:00,CENTRAL,NONE,UNION ST / COLUMBUS AV,-122.410208370518,37.8003148241057,"(37.8003148241057, -122.410208370518)"
146084146,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,04/30/2014,07:30,TENDERLOIN,NONE,400 Block of JONES ST,-122.412888359407,37.7851683216973,"(37.7851683216973, -122.412888359407)"
146084152,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,04/30/2014,17:45,TENDERLOIN,NONE,POWELL ST / OFARRELL ST,-122.408040474858,37.7864094033618,"(37.7864094033618, -122.408040474858)"
146084572,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,14:30,NORTHERN,NONE,PIERCE ST / CHESTNUT ST,-122.439504944797,37.8004024933613,"(37.8004024933613, -122.439504944797)"
140359282,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Wednesday,04/30/2014,23:32,MISSION,NONE,2500 Block of MISSION ST,-122.418998720449,37.7565809372922,"(37.7565809372922, -122.418998720449)"
140359301,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/30/2014,23:56,NORTHERN,NONE,600 Block of LINDEN ST,-122.429184683504,37.775727459928,"(37.775727459928, -122.429184683504)"
140359317,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/30/2014,19:45,SOUTHERN,UNFOUNDED,TOWNSEND ST / COLINPKELLYJR ST,-122.389757937468,37.7812210505009,"(37.7812210505009, -122.389757937468)"
140359339,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Wednesday,04/30/2014,21:45,SOUTHERN,NONE,HARRISON ST / 5TH ST,-122.401846367522,37.7790324136251,"(37.7790324136251, -122.401846367522)"
140359345,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Wednesday,04/30/2014,23:55,INGLESIDE,"ARREST, BOOKED",300 Block of ARBOR ST,-122.43953151097,37.7379923219681,"(37.7379923219681, -122.43953151097)"
140359345,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Wednesday,04/30/2014,23:55,INGLESIDE,"ARREST, BOOKED",300 Block of ARBOR ST,-122.43953151097,37.7379923219681,"(37.7379923219681, -122.43953151097)"
140359345,WEAPON LAWS,POSS OF LOADED FIREARM,Wednesday,04/30/2014,23:55,INGLESIDE,"ARREST, BOOKED",300 Block of ARBOR ST,-122.43953151097,37.7379923219681,"(37.7379923219681, -122.43953151097)"
140359367,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,22:20,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140359389,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/30/2014,11:00,PARK,NONE,100 Block of FORESTKNOLLS DR,-122.455564966254,37.7546964466285,"(37.7546964466285, -122.455564966254)"
140359555,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Wednesday,04/30/2014,22:00,SOUTHERN,NONE,300 Block of TOWNSEND ST,-122.396597555549,37.7758628507808,"(37.7758628507808, -122.396597555549)"
140359652,VEHICLE THEFT,STOLEN TRUCK,Wednesday,04/30/2014,20:30,PARK,NONE,1400 Block of GOLDEN GATE AV,-122.4344431559,37.7792792233318,"(37.7792792233318, -122.4344431559)"
140359715,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,04/30/2014,20:00,PARK,NONE,200 Block of CARL ST,-122.403943356794,37.7782715490993,"(37.7782715490993, -122.403943356794)"
140359721,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Wednesday,04/30/2014,23:00,RICHMOND,NONE,700 Block of 40TH AV,-122.472460695409,37.7747630689296,"(37.7747630689296, -122.472460695409)"
140359771,NON-CRIMINAL,LOST PROPERTY,Wednesday,04/30/2014,10:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452301905725,37.7242916761966,"(37.7242916761966, -122.452301905725)"
140359856,ASSAULT,THREATS AGAINST LIFE,Wednesday,04/30/2014,18:00,RICHMOND,NONE,2600 Block of MCALLISTER ST,-122.45485025837,37.7756507905195,"(37.7756507905195, -122.45485025837)"
140359856,TRESPASS,TRESPASSING,Wednesday,04/30/2014,18:00,RICHMOND,NONE,2600 Block of MCALLISTER ST,-122.45485025837,37.7756507905195,"(37.7756507905195, -122.45485025837)"
140359856,SUSPICIOUS OCC,SUSPICIOUS PERSON,Wednesday,04/30/2014,18:00,RICHMOND,NONE,2600 Block of MCALLISTER ST,-122.45485025837,37.7756507905195,"(37.7756507905195, -122.45485025837)"
140359890,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/30/2014,21:00,SOUTHERN,NONE,11TH ST / HARRISON ST,-122.41248326348,37.7706305910776,"(37.7706305910776, -122.41248326348)"
140359931,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/30/2014,22:00,INGLESIDE,NONE,200 Block of ARLETA AV,-122.406875768074,37.713816477527,"(37.713816477527, -122.406875768074)"
140359975,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,04/30/2014,18:00,TARAVAL,NONE,QUINTARA ST / 12TH AV,-122.46633572967,37.7490737585584,"(37.7490737585584, -122.46633572967)"
140360245,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/30/2014,20:30,MISSION,NONE,3900 Block of 17TH ST,-122.433144650241,37.7625732337982,"(37.7625732337982, -122.433144650241)"
140360530,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",Wednesday,04/30/2014,17:00,NORTHERN,NONE,500 Block of OAK ST,-122.428106690198,37.7742059048327,"(37.7742059048327, -122.428106690198)"
